Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Msa,"Payson, AZ",AZ,,,2022-09-30,20.6
Msa,"Pecos, TX",TX,,,2022-09-30,19.2
Msa,"Pensacola, FL",FL,,,2022-09-30,19.4
Msa,"Peoria, IL",IL,,,2022-09-30,10.9
Msa,"Philadelphia, PA",PA,,,2022-09-30,13.3
Msa,"Phoenix, AZ",AZ,,,2022-09-30,23.8
Msa,"Picayune, MS",MS,,,2022-09-30,10.9
Msa,"Pine Bluff, AR",AR,,,2022-09-30,13.4
Msa,"Pinehurst-Southern Pines, NC",NC,,,2022-09-30,19.2
Msa,"Pittsburgh, PA",PA,,,2022-09-30,12.5
Msa,"Pittsfield, MA",MA,,,2022-09-30,16.5
Msa,"Plattsburgh, NY",NY,,,2022-09-30,10.5
Msa,"Pocatello, ID",ID,,,2022-09-30,21.3
Msa,"Point Pleasant, WV",WV,,,2022-09-30,12.1
Msa,"Ponca City, OK",OK,,,2022-09-30,11.3
Msa,"Port Angeles, WA",WA,,,2022-09-30,19.0
Msa,"Port St. Lucie, FL",FL,,,2022-09-30,31.2
Msa,"Portales, NM",NM,,,2022-09-30,12.3
Msa,"Portland, ME",ME,,,2022-09-30,17.3
Msa,"Portland, OR",OR,,,2022-09-30,15.2
Msa,"Portsmouth, OH",OH,,,2022-09-30,14.1
Msa,"Pottsville, PA",PA,,,2022-09-30,16.8
Msa,"Prescott, AZ",AZ,,,2022-09-30,25.5
Msa,"Price, UT",UT,,,2022-09-30,10.0
Msa,"Providence, RI",RI,,,2022-09-30,15.9
Msa,"Provo, UT",UT,,,2022-09-30,20.6
Msa,"Pueblo, CO",CO,,,2022-09-30,19.2
Msa,"Pullman, WA",WA,,,2022-09-30,10.6
Msa,"Punta Gorda, FL",FL,,,2022-09-30,29.0
Msa,"Quincy, IL",IL,,,2022-09-30,11.8
Msa,"Raleigh, NC",NC,,,2022-09-30,27.5
Msa,"Rapid City, SD",SD,,,2022-09-30,18.2
Msa,"Reading, PA",PA,,,2022-09-30,13.5
Msa,"Red Bluff, CA",CA,,,2022-09-30,14.1
Msa,"Red Wing, MN",MN,,,2022-09-30,13.0
Msa,"Redding, CA",CA,,,2022-09-30,15.7
Msa,"Reno, NV",NV,,,2022-09-30,16.0
Msa,"Rexburg, ID",ID,,,2022-09-30,13.4
Msa,"Richmond, KY",KY,,,2022-09-30,13.2
Msa,"Richmond, VA",VA,,,2022-09-30,12.7
Msa,"Riverside, CA",CA,,,2022-09-30,18.1
Msa,"Roanoke, VA",VA,,,2022-09-30,13.0
Msa,"Rochelle, IL",IL,,,2022-09-30,11.5
Msa,"Rochester, MN",MN,,,2022-09-30,12.7
Msa,"Rochester, NY",NY,,,2022-09-30,13.2
Msa,"Rockford, IL",IL,,,2022-09-30,12.2
Msa,"Rocky Mount, NC",NC,,,2022-09-30,18.6
Msa,"Rome, GA",GA,,,2022-09-30,15.5
Msa,"Roseburg, OR",OR,,,2022-09-30,17.9
Msa,"Roswell, NM",NM,,,2022-09-30,13.9
Msa,"Russellville, AR",AR,,,2022-09-30,13.4
Msa,"Ruston, LA",LA,,,2022-09-30,10.6
Msa,"Rutland, VT",VT,,,2022-09-30,21.6
Msa,"Sacramento, CA",CA,,,2022-09-30,17.0
Msa,"Saginaw, MI",MI,,,2022-09-30,14.9
Msa,"Salem, OH",OH,,,2022-09-30,11.8
Msa,"Salem, OR",OR,,,2022-09-30,16.7
Msa,"Salinas, CA",CA,,,2022-09-30,19.5
Msa,"Salisbury, MD",DE,,,2022-09-30,19.7
Msa,"Salt Lake City, UT",UT,,,2022-09-30,17.6
Msa,"San Angelo, TX",TX,,,2022-09-30,10.1
Msa,"San Antonio, TX",TX,,,2022-09-30,17.6
Msa,"San Diego, CA",CA,,,2022-09-30,21.3
Msa,"San Francisco, CA",CA,,,2022-09-30,8.6
Msa,"San Jose, CA",CA,,,2022-09-30,5.9
Msa,"San Luis Obispo, CA",CA,,,2022-09-30,17.5
Msa,"Sandpoint, ID",ID,,,2022-09-30,16.0
Msa,"Sandusky, OH",OH,,,2022-09-30,13.6
Msa,"Santa Cruz, CA",CA,,,2022-09-30,12.3
Msa,"Santa Fe, NM",NM,,,2022-09-30,16.0
Msa,"Santa Maria-Santa Barbara, CA",CA,,,2022-09-30,20.1
Msa,"Santa Rosa, CA",CA,,,2022-09-30,10.4
Msa,"Sault Ste. Marie, MI",MI,,,2022-09-30,18.1
Msa,"Savannah, GA",GA,,,2022-09-30,17.6
Msa,"Sayre, PA",PA,,,2022-09-30,12.2
Msa,"Scottsboro, AL",AL,,,2022-09-30,12.4
Msa,"Scranton, PA",PA,,,2022-09-30,17.7
Msa,"Searcy, AR",AR,,,2022-09-30,19.4
Msa,"Seattle, WA",WA,,,2022-09-30,13.5
Msa,"Sebring, FL",FL,,,2022-09-30,22.5
Msa,"Sedalia, MO",MO,,,2022-09-30,17.9
Msa,"Selinsgrove, PA",PA,,,2022-09-30,13.2
Msa,"Selma, AL",AL,,,2022-09-30,11.6
Msa,"Seneca Falls, NY",NY,,,2022-09-30,12.2
Msa,"Seneca, SC",SC,,,2022-09-30,16.7
Msa,"Sevierville, TN",TN,,,2022-09-30,26.9
Msa,"Sheboygan, WI",WI,,,2022-09-30,13.1
Msa,"Shelby, NC",NC,,,2022-09-30,16.6
Msa,"Shelbyville, TN",TN,,,2022-09-30,17.6
Msa,"Shelton, WA",WA,,,2022-09-30,22.2
Msa,"Sherman, TX",TX,,,2022-09-30,17.0
Msa,"Show Low, AZ",AZ,,,2022-09-30,22.5
Msa,"Shreveport, LA",LA,,,2022-09-30,8.1
Msa,"Sierra Vista, AZ",AZ,,,2022-09-30,15.0
Msa,"Silver City, NM",NM,,,2022-09-30,12.5
Msa,"Sioux City, IA",IA,,,2022-09-30,11.0
Msa,"Sioux Falls, SD",SD,,,2022-09-30,13.0
Msa,"Somerset, KY",KY,,,2022-09-30,14.5
Msa,"South Bend, IN",IN,,,2022-09-30,15.1
Msa,"Spartanburg, SC",SC,,,2022-09-30,16.2
Msa,"Spokane, WA",WA,,,2022-09-30,20.3
Msa,"Springfield, IL",IL,,,2022-09-30,7.9
Msa,"Springfield, MA",MA,,,2022-09-30,13.5
Msa,"Springfield, MO",MO,,,2022-09-30,15.0
Msa,"Springfield, OH",OH,,,2022-09-30,16.5
Msa,"St. Cloud, MN",MN,,,2022-09-30,13.6
Msa,"St. George, UT",UT,,,2022-09-30,18.7
Msa,"St. Joseph, MO",MO,,,2022-09-30,12.3
Msa,"St. Louis, MO",MO,,,2022-09-30,12.6
Msa,"St. Marys, GA",GA,,,2022-09-30,17.6
Msa,"Stamford, CT",CT,,,2022-09-30,15.3
Msa,"Starkville, MS",MS,,,2022-09-30,8.5
Msa,"State College, PA",PA,,,2022-09-30,9.1
Msa,"Statesboro, GA",GA,,,2022-09-30,9.4
Msa,"Steamboat Springs, CO",CO,,,2022-09-30,25.9
Msa,"Stillwater, OK",OK,,,2022-09-30,9.3
Msa,"Stockton, CA",CA,,,2022-09-30,17.1
Msa,"Sturgis, MI",MI,,,2022-09-30,15.7
Msa,"Summerville, GA",GA,,,2022-09-30,15.3
Msa,"Summit Park, UT",UT,,,2022-09-30,25.0
Msa,"Sumter, SC",SC,,,2022-09-30,13.2
Msa,"Sunbury, PA",PA,,,2022-09-30,13.6
Msa,"Sweetwater, TX",TX,,,2022-09-30,12.6
Msa,"Syracuse, NY",NY,,,2022-09-30,10.5
Msa,"Tahlequah, OK",OK,,,2022-09-30,14.0
Msa,"Tallahassee, FL",FL,,,2022-09-30,13.7
Msa,"Tampa, FL",FL,,,2022-09-30,27.2
Msa,"Taos, NM",NM,,,2022-09-30,16.2
Msa,"Terre Haute, IN",IN,,,2022-09-30,12.0
Msa,"The Villages, FL",FL,,,2022-09-30,14.7
Msa,"Toledo, OH",OH,,,2022-09-30,13.1
Msa,"Topeka, KS",KS,,,2022-09-30,13.5
Msa,"Torrington, CT",CT,,,2022-09-30,19.7
Msa,"Traverse City, MI",MI,,,2022-09-30,19.2
Msa,"Trenton, NJ",NJ,,,2022-09-30,13.5
Msa,"Truckee, CA",CA,,,2022-09-30,17.5
Msa,"Tucson, AZ",AZ,,,2022-09-30,20.6
Msa,"Tullahoma, TN",TN,,,2022-09-30,19.9
Msa,"Tulsa, OK",OK,,,2022-09-30,14.1
Msa,"Tupelo, MS",MS,,,2022-09-30,10.7
Msa,"Tuscaloosa, AL",AL,,,2022-09-30,11.2
Msa,"Twin Falls, ID",ID,,,2022-09-30,25.8
Msa,"Tyler, TX",TX,,,2022-09-30,11.4
Msa,"Ukiah, CA",CA,,,2022-09-30,10.3
Msa,"Urban Honolulu, HI",HI,,,2022-09-30,15.8
Msa,"Utica, NY",NY,,,2022-09-30,15.0
Msa,"Valdosta, GA",GA,,,2022-09-30,14.3
Msa,"Vallejo, CA",CA,,,2022-09-30,12.6
Msa,"Valley, AL",AL,,,2022-09-30,13.8
Msa,"Ventura, CA",CA,,,2022-09-30,17.8
Msa,"Vernal, UT",UT,,,2022-09-30,8.0
Msa,"Vero Beach, FL",FL,,,2022-09-30,28.1
Msa,"Vicksburg, MS",MS,,,2022-09-30,9.5
Msa,"Vineland, NJ",NJ,,,2022-09-30,20.3
Msa,"Virginia Beach, VA",VA,,,2022-09-30,12.5
Msa,"Visalia, CA",CA,,,2022-09-30,16.7
Msa,"Waco, TX",TX,,,2022-09-30,21.4
Msa,"Walla Walla, WA",WA,,,2022-09-30,15.1
Msa,"Warner Robins, GA",GA,,,2022-09-30,11.9
Msa,"Warren, PA",PA,,,2022-09-30,12.4
Msa,"Warrensburg, MO",MO,,,2022-09-30,13.5
Msa,"Warsaw, IN",IN,,,2022-09-30,12.6
Msa,"Washington, DC",DC,,,2022-09-30,11.3
Msa,"Waterloo, IA",IA,,,2022-09-30,9.6
Msa,"Watertown, NY",NY,,,2022-09-30,9.6
Msa,"Watertown, WI",WI,,,2022-09-30,13.7
Msa,"Wausau, WI",WI,,,2022-09-30,12.0
Msa,"Weatherford, OK",OK,,,2022-09-30,13.1
Msa,"Weirton, OH",OH,,,2022-09-30,12.8
Msa,"Wenatchee, WA",WA,,,2022-09-30,17.5
Msa,"Wheeling, OH",OH,,,2022-09-30,13.4
Msa,"Whitewater, WI",WI,,,2022-09-30,14.7
Msa,"Wichita Falls, TX",TX,,,2022-09-30,14.7
Msa,"Wichita, KS",KS,,,2022-09-30,14.4
Msa,"Williamsport, PA",PA,,,2022-09-30,9.8
Msa,"Williston, ND",ND,,,2022-09-30,8.7
Msa,"Wilmington, NC",NC,,,2022-09-30,16.1
Msa,"Wilson, NC",NC,,,2022-09-30,9.7
Msa,"Winchester, VA",VA,,,2022-09-30,13.8
Msa,"Winona, MN",MN,,,2022-09-30,10.0
Msa,"Winston-Salem, NC",NC,,,2022-09-30,22.1
Msa,"Wisconsin Rapids-Marshfield, WI",WI,,,2022-09-30,13.8
Msa,"Woodward, OK",OK,,,2022-09-30,11.6
Msa,"Wooster, OH",OH,,,2022-09-30,14.1
Msa,"Worcester, MA",MA,,,2022-09-30,15.7
Msa,"Yakima, WA",WA,,,2022-09-30,17.2
Msa,"York, PA",PA,,,2022-09-30,14.1
Msa,"Youngstown, OH",OH,,,2022-09-30,20.2
Msa,"Yuba City, CA",CA,,,2022-09-30,15.5
Msa,"Yuma, AZ",AZ,,,2022-09-30,20.9
Msa,"Zanesville, OH",OH,,,2022-09-30,13.2
Msa,"Zapata, TX",TX,,,2022-09-30,12.1
Zip,01001,MA,Hampden County,Agawam,2022-09-30,12.9
Zip,01002,MA,Hampshire County,Amherst,2022-09-30,9.7
Zip,01005,MA,Worcester County,Barre,2022-09-30,16.1
Zip,01007,MA,Hampshire County,Belchertown,2022-09-30,9.6
Zip,01008,MA,Hampden County,Blandford,2022-09-30,12.7
Zip,01009,TX,Jefferson County,Nome,2022-09-30,12.3
Zip,01010,MA,Hampden County,Brimfield,2022-09-30,12.9
Zip,01011,MA,Hampden County,Chester,2022-09-30,13.7
Zip,01012,MA,Hampshire County,Chesterfield,2022-09-30,11.6
Zip,01013,MA,Hampden County,Chicopee,2022-09-30,13.7
Zip,01020,MA,Hampden County,Chicopee,2022-09-30,13.7
Zip,01022,MA,Hampden County,Chicopee,2022-09-30,14.0
Zip,01026,MA,Hampshire County,Cummington,2022-09-30,11.4
Zip,01027,MA,Hampshire County,Easthampton,2022-09-30,9.4
Zip,01028,MA,Hampden County,East Longmeadow,2022-09-30,13.0
Zip,01029,MA,Berkshire County,Otis,2022-09-30,17.6
Zip,01030,MA,Hampden County,Agawam,2022-09-30,12.4
Zip,01031,MA,Worcester County,Hardwick,2022-09-30,16.6
Zip,01032,MA,Hampshire County,Goshen,2022-09-30,13.0
Zip,01033,MA,Hampshire County,Granby,2022-09-30,9.0
Zip,01034,MA,Hampden County,Tolland,2022-09-30,12.1
Zip,01035,MA,Hampshire County,Hadley,2022-09-30,10.2
Zip,01036,MA,Hampden County,Hampden,2022-09-30,13.2
Zip,01037,MA,Worcester County,Hardwick,2022-09-30,17.2
Zip,01038,MA,Hampshire County,Hatfield,2022-09-30,8.5
Zip,01039,MA,Hampshire County,Williamsburg,2022-09-30,9.7
Zip,01040,MA,Hampden County,Holyoke,2022-09-30,12.8
Zip,01050,MA,Hampshire County,Huntington,2022-09-30,11.4
Zip,01053,MA,Hampshire County,Northampton,2022-09-30,9.6
Zip,01054,MA,Franklin County,Leverett,2022-09-30,11.2
Zip,01056,MA,Hampden County,Ludlow,2022-09-30,12.8
Zip,01057,MA,Hampden County,Monson,2022-09-30,11.2
Zip,01060,MA,Hampshire County,Northampton,2022-09-30,9.4
Zip,01062,MA,Hampshire County,Northampton,2022-09-30,10.7
Zip,01063,MA,Hampshire County,Northampton,2022-09-30,9.9
Zip,01066,MA,Hampshire County,Hatfield,2022-09-30,9.6
Zip,01068,MA,Worcester County,Oakham,2022-09-30,15.3
Zip,01069,MA,Hampden County,Palmer,2022-09-30,13.7
Zip,01070,MA,Hampshire County,Plainfield,2022-09-30,12.7
Zip,01071,MA,Hampden County,Russell,2022-09-30,14.0
Zip,01072,MA,Franklin County,Shutesbury,2022-09-30,11.3
Zip,01073,MA,Hampshire County,Southampton,2022-09-30,9.7
Zip,01075,MA,Hampshire County,South Hadley,2022-09-30,9.3
Zip,01077,MA,Hampden County,Southwick,2022-09-30,12.1
Zip,01080,MA,Hampden County,Palmer,2022-09-30,14.8
Zip,01081,MA,Hampden County,Wales,2022-09-30,13.8
Zip,01082,MA,Hampshire County,Ware,2022-09-30,11.3
Zip,01083,MA,Worcester County,Warren,2022-09-30,13.8
Zip,01084,MA,Hampshire County,Chesterfield,2022-09-30,12.2
Zip,01085,MA,Hampden County,Westfield,2022-09-30,13.1
Zip,01088,MA,Hampshire County,Hatfield,2022-09-30,9.9
Zip,01089,MA,Hampden County,West Springfield,2022-09-30,13.5
Zip,01092,MA,Worcester County,Warren,2022-09-30,13.5
Zip,01093,MA,Franklin County,Whately,2022-09-30,11.5
Zip,01095,MA,Hampden County,Wilbraham,2022-09-30,13.0
Zip,01096,MA,Hampshire County,Williamsburg,2022-09-30,9.6
Zip,01098,MA,Hampshire County,Worthington,2022-09-30,11.1
Zip,01103,MA,Hampden County,Springfield,2022-09-30,12.7
Zip,01104,MA,Hampden County,Springfield,2022-09-30,15.5
Zip,01105,MA,Hampden County,Springfield,2022-09-30,15.9
Zip,01106,MA,Hampden County,Longmeadow,2022-09-30,12.2
Zip,01107,MA,Hampden County,Springfield,2022-09-30,14.4
Zip,01108,MA,Hampden County,Springfield,2022-09-30,15.0
Zip,01109,MA,Hampden County,Springfield,2022-09-30,15.9
Zip,01118,MA,Hampden County,Springfield,2022-09-30,14.4
Zip,01119,MA,Hampden County,Springfield,2022-09-30,15.1
Zip,01128,MA,Hampden County,Springfield,2022-09-30,13.7
Zip,01129,MA,Hampden County,Springfield,2022-09-30,13.9
Zip,01151,MA,Hampden County,Springfield,2022-09-30,15.7
Zip,01201,MA,Berkshire County,Pittsfield,2022-09-30,15.7
Zip,01220,MA,Berkshire County,Adams,2022-09-30,15.4
Zip,01222,MA,Berkshire County,Sheffield,2022-09-30,20.4
Zip,01223,MA,Berkshire County,Becket,2022-09-30,15.9
Zip,01224,MA,Berkshire County,Lanesboro,2022-09-30,17.0
Zip,01225,MA,Berkshire County,Cheshire,2022-09-30,15.9
Zip,01226,MA,Berkshire County,Dalton,2022-09-30,14.7
Zip,01230,MA,Berkshire County,Great Barrington,2022-09-30,17.6
Zip,01235,MA,Berkshire County,Hinsdale,2022-09-30,14.8
Zip,01236,MA,Berkshire County,West Stockbridge,2022-09-30,18.0
Zip,01237,MA,Berkshire County,Lanesboro,2022-09-30,16.7
Zip,01238,MA,Berkshire County,Lee,2022-09-30,16.3
Zip,01240,MA,Berkshire County,Lenox,2022-09-30,17.3
Zip,01242,MA,Berkshire County,Lenox,2022-09-30,20.1
Zip,01243,MA,Hampshire County,Middlefield,2022-09-30,10.2
Zip,01245,MA,Berkshire County,Monterey,2022-09-30,18.1
Zip,01247,MA,Berkshire County,North Adams,2022-09-30,15.8
Zip,01253,MA,Berkshire County,Otis,2022-09-30,18.1
Zip,01254,MA,Berkshire County,Richmond,2022-09-30,14.8
Zip,01255,MA,Berkshire County,Sandisfield,2022-09-30,18.4
Zip,01256,MA,Berkshire County,Savoy,2022-09-30,15.5
Zip,01257,MA,Berkshire County,Sheffield,2022-09-30,20.7
Zip,01258,MA,Berkshire County,Mount Washington,2022-09-30,18.2
Zip,01259,MA,Berkshire County,New Marlborough,2022-09-30,17.6
Zip,01262,MA,Berkshire County,Stockbridge,2022-09-30,16.8
Zip,01264,MA,Berkshire County,Tyringham,2022-09-30,17.8
Zip,01266,MA,Berkshire County,West Stockbridge,2022-09-30,19.1
Zip,01267,MA,Berkshire County,Williamstown,2022-09-30,14.9
Zip,01270,MA,Berkshire County,Windsor,2022-09-30,17.9
Zip,01301,MA,Franklin County,Greenfield,2022-09-30,11.6
Zip,01330,MA,Franklin County,Ashfield,2022-09-30,11.6
Zip,01331,MA,Worcester County,Athol,2022-09-30,16.5
Zip,01337,MA,Franklin County,Bernardston,2022-09-30,11.4
Zip,01338,MA,Franklin County,Buckland,2022-09-30,11.8
Zip,01339,MA,Franklin County,Charlemont,2022-09-30,11.3
Zip,01340,MA,Franklin County,Colrain,2022-09-30,11.7
Zip,01341,MA,Franklin County,Conway,2022-09-30,11.5
Zip,01342,MA,Franklin County,Deerfield,2022-09-30,11.6
Zip,01343,MA,Berkshire County,Florida,2022-09-30,14.6
Zip,01344,MA,Franklin County,Erving,2022-09-30,11.5
Zip,01346,MA,Franklin County,Heath,2022-09-30,10.7
Zip,01347,MA,Franklin County,Montague,2022-09-30,12.3
Zip,01349,MA,Franklin County,Millers Falls,2022-09-30,11.7
Zip,01350,MA,Franklin County,Monroe,2022-09-30,11.3
Zip,01351,MA,Franklin County,Montague,2022-09-30,11.7
Zip,01354,MA,Franklin County,Gill,2022-09-30,11.7
Zip,01355,MA,Franklin County,New Salem,2022-09-30,10.9
Zip,01360,MA,Franklin County,Northfield,2022-09-30,11.5
Zip,01364,MA,Franklin County,Orange,2022-09-30,11.6
Zip,01366,MA,Worcester County,Petersham,2022-09-30,16.3
Zip,01367,MA,Franklin County,Rowe,2022-09-30,10.7
Zip,01368,MA,Worcester County,Royalston,2022-09-30,14.6
Zip,01370,MA,Franklin County,Shelburne,2022-09-30,11.2
Zip,01373,MA,Franklin County,South Deerfield,2022-09-30,11.7
Zip,01375,MA,Franklin County,Sunderland,2022-09-30,11.3
Zip,01376,MA,Franklin County,Turners Falls,2022-09-30,11.6
Zip,01378,MA,Franklin County,Warwick,2022-09-30,11.8
Zip,01379,MA,Franklin County,Wendell,2022-09-30,11.5
Zip,01420,MA,Worcester County,Fitchburg,2022-09-30,15.9
Zip,01430,MA,Worcester County,Ashburnham,2022-09-30,16.7
Zip,01431,MA,Middlesex County,Ashby,2022-09-30,12.5
Zip,01432,MA,Middlesex County,Ayer,2022-09-30,11.9
Zip,01434,MA,Worcester County,Devens,2022-09-30,13.8
Zip,01436,MA,Worcester County,Baldwinville,2022-09-30,15.3
Zip,01440,MA,Worcester County,Gardner,2022-09-30,15.7
Zip,01450,MA,Middlesex County,Groton,2022-09-30,12.3
Zip,01451,MA,Worcester County,Harvard,2022-09-30,14.5
Zip,01452,MA,Worcester County,Hubbardston,2022-09-30,15.3
Zip,01453,MA,Worcester County,Leominster,2022-09-30,15.6
Zip,01460,MA,Middlesex County,Littleton,2022-09-30,12.2
Zip,01462,MA,Worcester County,Lunenburg,2022-09-30,15.9
Zip,01463,MA,Middlesex County,Pepperell,2022-09-30,11.7
Zip,01464,MA,Middlesex County,Shirley,2022-09-30,11.9
Zip,01468,MA,Worcester County,Templeton,2022-09-30,15.9
Zip,01469,MA,Middlesex County,Townsend,2022-09-30,12.8
Zip,01473,MA,Worcester County,Westminster,2022-09-30,16.8
Zip,01474,MA,Middlesex County,Townsend,2022-09-30,12.8
Zip,01475,MA,Worcester County,Winchendon,2022-09-30,16.2
Zip,01501,MA,Worcester County,Auburn,2022-09-30,15.3
Zip,01503,MA,Worcester County,Berlin,2022-09-30,13.9
Zip,01504,MA,Worcester County,Blackstone,2022-09-30,13.5
Zip,01505,MA,Worcester County,Boylston,2022-09-30,14.7
Zip,01506,MA,Worcester County,Brookfield,2022-09-30,15.4
Zip,01507,MA,Worcester County,Charlton,2022-09-30,15.4
Zip,01510,MA,Worcester County,Clinton,2022-09-30,15.0
Zip,01515,MA,Worcester County,East Brookfield,2022-09-30,15.0
Zip,01516,MA,Worcester County,Douglas,2022-09-30,15.1
Zip,01518,MA,Worcester County,Fiskdale,2022-09-30,13.8
Zip,01519,MA,Worcester County,Grafton,2022-09-30,15.2
Zip,01520,MA,Worcester County,Holden,2022-09-30,13.8
Zip,01521,MA,Hampden County,Holland,2022-09-30,14.4
Zip,01522,MA,Worcester County,Holden,2022-09-30,14.4
Zip,01523,MA,Worcester County,Lancaster,2022-09-30,13.0
Zip,01524,MA,Worcester County,Leicester,2022-09-30,14.9
Zip,01527,MA,Worcester County,Millbury,2022-09-30,14.5
Zip,01529,MA,Worcester County,Millville,2022-09-30,14.1
Zip,01531,MA,Worcester County,New Braintree,2022-09-30,14.4
Zip,01532,MA,Worcester County,Northborough,2022-09-30,14.0
Zip,01534,MA,Worcester County,Northbridge,2022-09-30,14.8
Zip,01535,MA,Worcester County,North Brookfield,2022-09-30,13.8
Zip,01536,MA,Worcester County,Grafton,2022-09-30,15.1
Zip,01537,MA,Worcester County,Oxford,2022-09-30,15.1
Zip,01540,MA,Worcester County,Oxford,2022-09-30,16.0
Zip,01541,MA,Worcester County,Princeton,2022-09-30,13.8
Zip,01542,MA,Worcester County,Leicester,2022-09-30,14.8
Zip,01543,MA,Worcester County,Rutland,2022-09-30,15.4
Zip,01545,MA,Worcester County,Shrewsbury,2022-09-30,14.8
Zip,01550,MA,Worcester County,Southbridge,2022-09-30,14.7
Zip,01560,MA,Worcester County,Grafton,2022-09-30,14.3
Zip,01562,MA,Worcester County,Spencer,2022-09-30,15.5
Zip,01564,MA,Worcester County,Sterling,2022-09-30,14.6
Zip,01566,MA,Worcester County,Sturbridge,2022-09-30,14.3
Zip,01568,MA,Worcester County,Upton,2022-09-30,15.1
Zip,01569,MA,Worcester County,Uxbridge,2022-09-30,14.4
Zip,01570,MA,Worcester County,Webster,2022-09-30,15.5
Zip,01571,MA,Worcester County,Dudley,2022-09-30,15.7
Zip,01581,MA,Worcester County,Westborough,2022-09-30,14.1
Zip,01583,MA,Worcester County,West Boylston,2022-09-30,14.9
Zip,01585,MA,Worcester County,West Brookfield,2022-09-30,14.7
Zip,01588,MA,Worcester County,Northbridge,2022-09-30,15.1
Zip,01590,MA,Worcester County,Sutton,2022-09-30,15.2
Zip,01602,MA,Worcester County,Worcester,2022-09-30,15.3
Zip,01603,MA,Worcester County,Worcester,2022-09-30,16.5
Zip,01604,MA,Worcester County,Worcester,2022-09-30,15.3
Zip,01605,MA,Worcester County,Worcester,2022-09-30,15.4
Zip,01606,MA,Worcester County,Worcester,2022-09-30,15.1
Zip,01607,MA,Worcester County,Worcester,2022-09-30,16.2
Zip,01608,MA,Worcester County,Worcester,2022-09-30,16.1
Zip,01609,MA,Worcester County,Worcester,2022-09-30,15.4
Zip,01610,MA,Worcester County,Worcester,2022-09-30,16.2
Zip,01611,MA,Worcester County,Leicester,2022-09-30,15.0
Zip,01612,MA,Worcester County,Paxton,2022-09-30,14.2
Zip,01701,MA,Middlesex County,Framingham,2022-09-30,10.3
Zip,01702,MA,Middlesex County,Framingham,2022-09-30,12.2
Zip,01718,MA,Middlesex County,Acton,2022-09-30,10.8
Zip,01719,MA,Middlesex County,Boxboro,2022-09-30,11.4
Zip,01720,MA,Middlesex County,Acton,2022-09-30,12.0
Zip,01721,MA,Middlesex County,Ashland,2022-09-30,10.9
Zip,01730,MA,Middlesex County,Bedford,2022-09-30,10.5
Zip,01740,MA,Worcester County,Bolton,2022-09-30,14.8
Zip,01741,MA,Middlesex County,Carlisle,2022-09-30,13.1
Zip,01742,MA,Middlesex County,Concord,2022-09-30,9.8
Zip,01745,MA,Worcester County,Southborough,2022-09-30,15.6
Zip,01746,MA,Middlesex County,Holliston,2022-09-30,11.2
Zip,01747,MA,Worcester County,Hopedale,2022-09-30,13.9
Zip,01748,MA,Middlesex County,Hopkinton,2022-09-30,11.5
Zip,01749,MA,Middlesex County,Hudson,2022-09-30,11.6
Zip,01752,MA,Middlesex County,Marlborough,2022-09-30,11.7
Zip,01754,MA,Middlesex County,Maynard,2022-09-30,11.9
Zip,01756,MA,Worcester County,Mendon,2022-09-30,14.9
Zip,01757,MA,Worcester County,Milford,2022-09-30,14.5
Zip,01760,MA,Middlesex County,Natick,2022-09-30,10.6
Zip,01770,MA,Middlesex County,Sherborn,2022-09-30,11.0
Zip,01772,MA,Worcester County,Southborough,2022-09-30,13.9
Zip,01773,MA,Middlesex County,Lincoln,2022-09-30,10.2
Zip,01775,MA,Middlesex County,Stow,2022-09-30,12.1
Zip,01776,MA,Middlesex County,Sudbury,2022-09-30,12.0
Zip,01778,MA,Middlesex County,Wayland,2022-09-30,10.0
Zip,01801,MA,Middlesex County,Woburn,2022-09-30,11.4
Zip,01803,MA,Middlesex County,Burlington,2022-09-30,10.9
Zip,01810,MA,Essex County,Andover,2022-09-30,12.4
Zip,01821,MA,Middlesex County,Billerica,2022-09-30,11.3
Zip,01824,MA,Middlesex County,Chelmsford,2022-09-30,12.3
Zip,01826,MA,Middlesex County,Dracut,2022-09-30,11.8
Zip,01827,MA,Middlesex County,Dunstable,2022-09-30,11.4
Zip,01830,MA,Essex County,Haverhill,2022-09-30,13.1
Zip,01832,MA,Essex County,Haverhill,2022-09-30,12.9
Zip,01833,MA,Essex County,Georgetown,2022-09-30,12.0
Zip,01834,MA,Essex County,Groveland,2022-09-30,13.0
Zip,01835,MA,Essex County,Haverhill,2022-09-30,12.7
Zip,01840,MA,Essex County,Lawrence,2022-09-30,13.8
Zip,01841,MA,Essex County,Lawrence,2022-09-30,13.6
Zip,01843,MA,Essex County,Lawrence,2022-09-30,13.4
Zip,01844,MA,Essex County,Methuen,2022-09-30,12.4
Zip,01845,MA,Essex County,North Andover,2022-09-30,12.2
Zip,01850,MA,Middlesex County,Lowell,2022-09-30,11.7
Zip,01851,MA,Middlesex County,Lowell,2022-09-30,11.5
Zip,01852,MA,Middlesex County,Lowell,2022-09-30,11.0
Zip,01854,MA,Middlesex County,Lowell,2022-09-30,10.6
Zip,01860,MA,Essex County,Merrimac,2022-09-30,12.7
Zip,01862,MA,Middlesex County,Billerica,2022-09-30,11.7
